match_id,date,home_team,away_team,season,home_form_points,home_form_wins,home_form_draws,home_form_losses,home_form_goals_for,home_form_goals_against,home_form_goal_diff,home_form_win_rate,away_form_points,away_form_wins,away_form_draws,away_form_losses,away_form_goals_for,away_form_goals_against,away_form_goal_diff,away_form_win_rate,home_season_played,home_season_points,home_season_win_rate,home_season_avg_goals_for,home_season_avg_goals_against,home_season_clean_sheets,away_season_played,away_season_points,away_season_win_rate,away_season_avg_goals_for,away_season_avg_goals_against,away_season_clean_sheets,home_venue_played,home_venue_win_rate,home_venue_avg_goals,away_venue_played,away_venue_win_rate,away_venue_avg_goals,h2h_played,h2h_wins,h2h_draws,h2h_losses,h2h_win_rate,h2h_goals_for,h2h_goals_against,day_of_week,month,is_weekend,target,home_goals,away_goals,diff_form_points,diff_form_goal_diff,diff_season_win_rate,diff_avg_goals
Arsenal_vs_Everton_20080504,2008-05-04,Arsenal,Everton,2007-08,10.0,3.0,1.0,1.0,13.0,7.0,6.0,0.6,5.0,1.0,2.0,2.0,4.0,5.0,-1.0,0.2,36,77.0,0.6111111111111112,2.0,0.8611111111111112,0.3611111111111111,36,62.0,0.5,1.4444444444444444,0.8611111111111112,0.3888888888888889,10,0.6,1.6,10,0.5,1.1,10,6.0,2.0,2.0,0.6,25.0,10.0,6,5,1,H,1,0,5.0,7.0,0.11111111111111116,0.5555555555555556
Liverpool_vs_Man City_20080504,2008-05-04,Liverpool,Man City,2007-08,11.0,3.0,2.0,0.0,9.0,4.0,5.0,0.6,6.0,2.0,0.0,3.0,8.0,10.0,-2.0,0.4,36,70.0,0.5277777777777778,1.7777777777777777,0.7777777777777778,0.4444444444444444,36,55.0,0.4166666666666667,1.2222222222222223,1.2222222222222223,0.3055555555555556,10,0.8,2.6,10,0.3,1.0,10,5.0,4.0,1.0,0.5,10.0,6.0,6,5,1,H,1,0,5.0,7.0,0.1111111111111111,0.5555555555555554
Newcastle_vs_Chelsea_20080505,2008-05-05,Newcastle,Chelsea,2007-08,11.0,3.0,2.0,0.0,11.0,3.0,8.0,0.6,13.0,4.0,1.0,0.0,7.0,2.0,5.0,0.8,36,43.0,0.3055555555555556,1.2222222222222223,1.6666666666666667,0.2222222222222222,36,81.0,0.6666666666666666,1.7222222222222223,0.6944444444444444,0.5555555555555556,10,0.4,1.3,10,0.7,1.7,10,2.0,2.0,6.0,0.2,6.0,19.0,0,5,0,A,0,2,-2.0,3.0,-0.36111111111111105,-0.5
West Ham_vs_Aston Villa_20080511,2008-05-11,West Ham,Aston Villa,2007-08,4.0,1.0,1.0,3.0,5.0,9.0,-4.0,0.2,10.0,3.0,1.0,1.0,17.0,5.0,12.0,0.6,37,48.0,0.35135135135135137,1.0810810810810811,1.2972972972972974,0.21621621621621623,37,59.0,0.43243243243243246,1.864864864864865,1.3243243243243243,0.24324324324324326,10,0.5,1.3,10,0.3,2.0,9,2.0,4.0,3.0,0.2222222222222222,12.0,10.0,6,5,1,D,2,2,-6.0,-16.0,-0.08108108108108109,-0.7837837837837838
Tottenham_vs_Liverpool_20080511,2008-05-11,Tottenham,Liverpool,2007-08,7.0,1.0,4.0,0.0,5.0,4.0,1.0,0.2,11.0,3.0,2.0,0.0,9.0,4.0,5.0,0.6,37,46.0,0.2972972972972973,1.7837837837837838,1.5945945945945945,0.24324324324324326,37,73.0,0.5405405405405406,1.7567567567567568,0.7567567567567568,0.4594594594594595,10,0.5,2.7,10,0.3,1.1,10,2.0,5.0,3.0,0.2,8.0,11.0,6,5,1,A,0,2,-4.0,-4.0,-0.24324324324324326,0.027027027027026973
Wigan_vs_Man United_20080511,2008-05-11,Wigan,Man United,2007-08,9.0,2.0,3.0,0.0,6.0,2.0,4.0,0.4,8.0,2.0,2.0,1.0,10.0,7.0,3.0,0.4,37,40.0,0.2702702702702703,0.918918918918919,1.3243243243243243,0.32432432432432434,37,84.0,0.7027027027027027,2.108108108108108,0.5945945945945946,0.5405405405405406,10,0.5,1.0,10,0.5,2.1,5,0.0,0.0,5.0,0.0,3.0,16.0,6,5,1,A,0,2,1.0,1.0,-0.43243243243243246,-1.189189189189189
Portsmouth_vs_Fulham_20080511,2008-05-11,Portsmouth,Fulham,2007-08,4.0,1.0,1.0,3.0,2.0,6.0,-4.0,0.2,9.0,3.0,0.0,2.0,8.0,7.0,1.0,0.6,37,57.0,0.43243243243243246,1.2972972972972974,1.054054054054054,0.43243243243243246,37,33.0,0.1891891891891892,1.0,1.6216216216216217,0.16216216216216217,10,0.5,1.3,10,0.2,1.1,9,4.0,3.0,2.0,0.4444444444444444,14.0,12.0,6,5,1,A,0,1,-5.0,-5.0,0.24324324324324326,0.29729729729729737
Sunderland_vs_Arsenal_20080511,2008-05-11,Sunderland,Arsenal,2007-08,6.0,2.0,0.0,3.0,7.0,9.0,-2.0,0.4,10.0,3.0,1.0,1.0,11.0,5.0,6.0,0.6,37,39.0,0.2972972972972973,0.972972972972973,1.5675675675675675,0.1891891891891892,37,80.0,0.6216216216216216,1.972972972972973,0.8378378378378378,0.3783783783783784,10,0.6,1.5,10,0.5,2.3,7,1.0,2.0,4.0,0.14285714285714285,7.0,15.0,6,5,1,A,0,1,-4.0,-8.0,-0.3243243243243243,-1.0
Everton_vs_Newcastle_20080511,2008-05-11,Everton,Newcastle,2007-08,5.0,1.0,2.0,2.0,4.0,5.0,-1.0,0.2,8.0,2.0,2.0,1.0,7.0,4.0,3.0,0.4,37,62.0,0.4864864864864865,1.4054054054054055,0.8648648648648649,0.3783783783783784,37,43.0,0.2972972972972973,1.1891891891891893,1.6756756756756757,0.21621621621621623,10,0.5,1.2,10,0.1,0.9,10,3.0,3.0,4.0,0.3,16.0,19.0,6,5,1,H,3,1,-3.0,-4.0,0.1891891891891892,0.21621621621621623
Derby_vs_Reading_20080511,2008-05-11,Derby,Reading,2007-08,0.0,0.0,0.0,5.0,4.0,18.0,-14.0,0.0,1.0,0.0,1.0,4.0,0.0,8.0,-8.0,0.0,37,11.0,0.02702702702702703,0.5405405405405406,2.2972972972972974,0.08108108108108109,37,33.0,0.24324324324324326,1.0,1.7837837837837838,0.1891891891891892,10,0.0,0.7,10,0.1,0.8,1,0.0,0.0,1.0,0.0,0.0,1.0,6,5,1,A,0,4,-1.0,-6.0,-0.21621621621621623,-0.45945945945945943
Chelsea_vs_Bolton_20080511,2008-05-11,Chelsea,Bolton,2007-08,13.0,4.0,1.0,0.0,8.0,2.0,6.0,0.8,10.0,3.0,1.0,1.0,5.0,5.0,0.0,0.6,37,84.0,0.6756756756756757,1.7297297297297298,0.6756756756756757,0.5675675675675675,37,36.0,0.24324324324324326,0.9459459459459459,1.4324324324324325,0.32432432432432434,10,0.7,2.1,10,0.2,0.6,10,6.0,3.0,1.0,0.6,20.0,9.0,6,5,1,D,1,1,3.0,6.0,0.4324324324324324,0.7837837837837839
Birmingham_vs_Blackburn_20080511,2008-05-11,Birmingham,Blackburn,2007-08,2.0,0.0,2.0,3.0,4.0,12.0,-8.0,0.0,8.0,2.0,2.0,1.0,7.0,6.0,1.0,0.4,37,32.0,0.1891891891891892,1.135135135135135,1.6486486486486487,0.08108108108108109,37,58.0,0.40540540540540543,1.3243243243243243,1.1891891891891893,0.21621621621621623,10,0.3,1.8,10,0.4,1.1,7,2.0,2.0,3.0,0.2857142857142857,9.0,14.0,6,5,1,H,4,1,-6.0,-9.0,-0.21621621621621623,-0.18918918918918926
Middlesbrough_vs_Man City_20080511,2008-05-11,Middlesbrough,Man City,2007-08,5.0,1.0,2.0,2.0,7.0,7.0,0.0,0.2,6.0,2.0,0.0,3.0,7.0,8.0,-1.0,0.4,37,39.0,0.24324324324324326,0.9459459459459459,1.4054054054054055,0.21621621621621623,37,55.0,0.40540540540540543,1.1891891891891893,1.2162162162162162,0.2972972972972973,10,0.4,0.9,10,0.3,0.9,10,4.0,3.0,3.0,0.4,10.0,11.0,6,5,1,H,8,1,-1.0,1.0,-0.16216216216216217,-0.2432432432432433
Arsenal_vs_West Brom_20080816,2008-08-16,Arsenal,West Brom,2008-09,12.0,4.0,0.0,1.0,11.0,4.0,7.0,0.8,2.0,0.0,2.0,3.0,3.0,9.0,-6.0,0.0,10,18.0,0.5,1.7,1.0,0.4,10,4.0,0.0,0.6,1.6,0.2,10,0.6,1.6,10,0.1,0.7,4,2.0,1.0,1.0,0.5,7.0,4.0,5,8,1,H,1,0,10.0,13.0,0.5,1.1
Everton_vs_Blackburn_20080816,2008-08-16,Everton,Blackburn,2008-09,5.0,1.0,2.0,2.0,6.0,6.0,0.0,0.2,7.0,2.0,1.0,2.0,7.0,9.0,-2.0,0.4,10,12.0,0.3,0.9,0.9,0.2,10,13.0,0.3,1.3,1.4,0.2,10,0.5,1.3,10,0.4,1.0,10,3.0,4.0,3.0,0.3,7.0,6.0,5,8,1,A,2,3,-2.0,2.0,0.0,-0.4
Middlesbrough_vs_Tottenham_20080816,2008-08-16,Middlesbrough,Tottenham,2008-09,7.0,2.0,1.0,2.0,13.0,6.0,7.0,0.4,6.0,1.0,3.0,1.0,4.0,5.0,-1.0,0.2,10,13.0,0.3,1.8,1.1,0.2,10,11.0,0.2,1.3,1.6,0.2,10,0.5,1.6,10,0.2,1.0,10,2.0,4.0,4.0,0.2,10.0,14.0,5,8,1,H,2,1,1.0,8.0,0.09999999999999998,0.5
Sunderland_vs_Liverpool_20080816,2008-08-16,Sunderland,Liverpool,2008-09,3.0,1.0,0.0,4.0,4.0,9.0,-5.0,0.2,13.0,4.0,1.0,0.0,10.0,3.0,7.0,0.8,10,12.0,0.4,1.0,1.3,0.1,10,23.0,0.7,1.7,0.8,0.5,10,0.6,1.5,10,0.3,1.1,8,0.0,2.0,6.0,0.0,2.0,12.0,5,8,1,A,0,1,-10.0,-12.0,-0.29999999999999993,-0.7
West Ham_vs_Wigan_20080816,2008-08-16,West Ham,Wigan,2008-09,5.0,1.0,2.0,2.0,7.0,10.0,-3.0,0.2,6.0,1.0,3.0,1.0,4.0,4.0,0.0,0.2,10,9.0,0.2,1.1,1.9,0.0,10,13.0,0.3,0.8,0.9,0.5,10,0.5,1.4,10,0.2,0.7,6,2.0,1.0,3.0,0.3333333333333333,6.0,7.0,5,8,1,H,2,1,-1.0,-3.0,-0.09999999999999998,0.30000000000000004
Man United_vs_Newcastle_20080817,2008-08-17,Man United,Newcastle,2008-09,10.0,3.0,1.0,1.0,10.0,5.0,5.0,0.6,5.0,1.0,2.0,2.0,5.0,7.0,-2.0,0.2,10,23.0,0.7,2.2,0.7,0.5,10,15.0,0.4,1.5,1.2,0.4,10,0.9,2.7,10,0.1,1.0,10,8.0,2.0,0.0,0.8,26.0,6.0,6,8,1,D,1,1,5.0,7.0,0.29999999999999993,0.7000000000000002
Aston Villa_vs_Man City_20080817,2008-08-17,Aston Villa,Man City,2008-09,8.0,2.0,2.0,1.0,15.0,7.0,8.0,0.4,6.0,2.0,0.0,3.0,8.0,14.0,-6.0,0.4,10,12.0,0.3,2.0,1.5,0.2,10,10.0,0.3,1.1,2.2,0.1,10,0.5,2.1,10,0.3,0.9,10,1.0,2.0,7.0,0.1,8.0,18.0,6,8,1,H,4,2,2.0,14.0,0.0,0.8999999999999999
Chelsea_vs_Portsmouth_20080817,2008-08-17,Chelsea,Portsmouth,2008-09,11.0,3.0,2.0,0.0,7.0,3.0,4.0,0.6,1.0,0.0,1.0,4.0,1.0,7.0,-6.0,0.0,10,24.0,0.7,1.7,0.8,0.5,10,13.0,0.4,1.0,1.1,0.4,10,0.7,1.8,10,0.3,0.7,10,9.0,1.0,0.0,0.9,20.0,2.0,6,8,1,H,4,0,10.0,10.0,0.29999999999999993,0.7
Blackburn_vs_Hull_20080823,2008-08-23,Blackburn,Hull,2008-09,10.0,3.0,1.0,1.0,9.0,8.0,1.0,0.6,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,10,15.0,0.4,1.5,1.5,0.2,1,3.0,1.0,2.0,1.0,0.0,10,0.4,1.5,0,0.25,1.1,0,2.0,1.0,2.0,0.3333333333333333,7.0,7.0,5,8,1,D,1,1,7.0,0.0,-0.6,-0.5
Fulham_vs_Arsenal_20080823,2008-08-23,Fulham,Arsenal,2008-09,9.0,3.0,0.0,2.0,7.0,6.0,1.0,0.6,15.0,5.0,0.0,0.0,11.0,2.0,9.0,1.0,10,16.0,0.5,1.3,1.3,0.4,10,20.0,0.6,1.8,1.0,0.4,10,0.3,0.8,10,0.6,2.4,10,1.0,1.0,8.0,0.1,5.0,23.0,5,8,1,H,1,0,-6.0,-8.0,-0.09999999999999998,-0.5
Liverpool_vs_Middlesbrough_20080823,2008-08-23,Liverpool,Middlesbrough,2008-09,13.0,4.0,1.0,0.0,8.0,2.0,6.0,0.8,9.0,3.0,0.0,2.0,14.0,6.0,8.0,0.6,10,23.0,0.7,1.5,0.8,0.5,10,15.0,0.4,1.9,1.1,0.2,10,0.8,2.3,10,0.1,1.0,10,4.0,5.0,1.0,0.4,11.0,6.0,5,8,1,H,2,1,4.0,-2.0,0.29999999999999993,-0.3999999999999999
Newcastle_vs_Bolton_20080823,2008-08-23,Newcastle,Bolton,2008-09,5.0,1.0,2.0,2.0,6.0,8.0,-2.0,0.2,11.0,3.0,2.0,0.0,8.0,3.0,5.0,0.6,10,16.0,0.4,1.6,1.0,0.4,10,15.0,0.4,1.1,1.2,0.4,10,0.3,1.1,10,0.2,0.7,10,3.0,2.0,5.0,0.3,11.0,12.0,5,8,1,H,1,0,-6.0,-7.0,0.0,0.5
Stoke_vs_Aston Villa_20080823,2008-08-23,Stoke,Aston Villa,2008-09,0.0,0.0,0.0,1.0,1.0,3.0,-2.0,0.0,8.0,2.0,2.0,1.0,13.0,9.0,4.0,0.4,1,0.0,0.0,1.0,3.0,0.0,10,14.0,0.4,2.3,1.6,0.2,0,0.4,1.4,10,0.3,1.8,0,2.0,1.0,2.0,0.3333333333333333,7.0,7.0,5,8,1,H,3,2,-8.0,-6.0,-0.4,-1.2999999999999998
Tottenham_vs_Sunderland_20080823,2008-08-23,Tottenham,Sunderland,2008-09,5.0,1.0,2.0,2.0,4.0,6.0,-2.0,0.2,3.0,1.0,0.0,4.0,3.0,8.0,-5.0,0.2,10,11.0,0.2,1.3,1.6,0.2,10,12.0,0.4,1.0,1.3,0.1,10,0.4,2.2,10,0.2,0.5,8,6.0,1.0,1.0,0.75,15.0,9.0,5,8,1,A,1,2,2.0,3.0,-0.2,0.30000000000000004
West Brom_vs_Everton_20080823,2008-08-23,West Brom,Everton,2008-09,2.0,0.0,2.0,3.0,2.0,7.0,-5.0,0.0,4.0,1.0,1.0,3.0,7.0,8.0,-1.0,0.2,10,3.0,0.0,0.5,1.6,0.2,10,9.0,0.2,1.0,1.2,0.1,10,0.2,0.7,10,0.4,0.9,4,2.0,1.0,1.0,0.5,8.0,4.0,5,8,1,A,1,2,-2.0,-4.0,-0.2,-0.5
Wigan_vs_Chelsea_20080824,2008-08-24,Wigan,Chelsea,2008-09,5.0,1.0,2.0,2.0,4.0,5.0,-1.0,0.2,13.0,4.0,1.0,0.0,10.0,2.0,8.0,0.8,10,12.0,0.3,0.9,1.1,0.4,10,24.0,0.7,2.0,0.8,0.5,10,0.4,0.9,10,0.8,1.9,6,0.0,1.0,5.0,0.0,3.0,12.0,6,8,1,A,0,1,-8.0,-9.0,-0.39999999999999997,-1.1
Man City_vs_West Ham_20080824,2008-08-24,Man City,West Ham,2008-09,3.0,1.0,0.0,4.0,8.0,17.0,-9.0,0.2,8.0,2.0,2.0,1.0,9.0,10.0,-1.0,0.4,10,10.0,0.3,1.3,2.4,0.1,10,12.0,0.3,1.3,1.6,0.0,10,0.2,1.1,10,0.1,0.5,8,5.0,1.0,2.0,0.625,10.0,7.0,6,8,1,H,3,0,-5.0,-8.0,0.0,0.0
Portsmouth_vs_Man United_20080825,2008-08-25,Portsmouth,Man United,2008-09,0.0,0.0,0.0,5.0,1.0,11.0,-10.0,0.0,8.0,2.0,2.0,1.0,9.0,5.0,4.0,0.4,10,10.0,0.3,0.6,1.3,0.4,10,21.0,0.6,2.2,0.8,0.4,10,0.5,1.3,10,0.5,1.9,10,3.0,1.0,6.0,0.3,8.0,18.0,0,8,0,A,0,1,-8.0,-14.0,-0.3,-1.6
Middlesbrough_vs_Stoke_20080830,2008-08-30,Middlesbrough,Stoke,2008-09,9.0,3.0,0.0,2.0,15.0,7.0,8.0,0.6,3.0,1.0,0.0,1.0,4.0,5.0,-1.0,0.5,10,14.0,0.4,1.9,1.2,0.2,2,3.0,0.5,2.0,2.5,0.0,10,0.6,1.8,1,0.0,1.0,0,2.0,1.0,2.0,0.3333333333333333,7.0,7.0,5,8,1,H,2,1,6.0,9.0,-0.09999999999999998,-0.10000000000000009
Hull_vs_Wigan_20080830,2008-08-30,Hull,Wigan,2008-09,4.0,1.0,1.0,0.0,3.0,2.0,1.0,0.5,4.0,1.0,1.0,3.0,3.0,5.0,-2.0,0.2,2,4.0,0.5,1.5,1.0,0.0,10,9.0,0.2,0.8,1.2,0.3,1,1.0,2.0,10,0.2,0.7,0,2.0,1.0,2.0,0.3333333333333333,7.0,7.0,5,8,1,A,0,5,0.0,3.0,0.3,0.7
West Ham_vs_Blackburn_20080830,2008-08-30,West Ham,Blackburn,2008-09,5.0,1.0,2.0,2.0,7.0,12.0,-5.0,0.2,10.0,3.0,1.0,1.0,9.0,8.0,1.0,0.6,10,9.0,0.2,1.1,1.8,0.0,10,16.0,0.4,1.5,1.4,0.2,10,0.5,1.4,10,0.4,1.1,8,6.0,0.0,2.0,0.75,15.0,14.0,5,8,1,H,4,1,-5.0,-6.0,-0.2,-0.3999999999999999
Bolton_vs_West Brom_20080830,2008-08-30,Bolton,West Brom,2008-09,8.0,2.0,2.0,1.0,7.0,4.0,3.0,0.4,1.0,0.0,1.0,4.0,3.0,9.0,-6.0,0.0,10,15.0,0.4,1.1,1.1,0.4,10,3.0,0.0,0.5,1.6,0.2,10,0.4,1.1,10,0.1,0.7,4,1.0,2.0,1.0,0.25,4.0,3.0,5,8,1,D,0,0,7.0,9.0,0.4,0.6000000000000001
Arsenal_vs_Newcastle_20080830,2008-08-30,Arsenal,Newcastle,2008-09,12.0,4.0,0.0,1.0,9.0,3.0,6.0,0.8,5.0,1.0,2.0,2.0,5.0,8.0,-3.0,0.2,10,19.0,0.6,1.7,1.0,0.4,10,18.0,0.5,1.6,0.9,0.5,10,0.6,1.5,10,0.1,1.0,10,5.0,4.0,1.0,0.5,12.0,5.0,5,8,1,H,3,0,7.0,9.0,0.09999999999999998,0.09999999999999987
Everton_vs_Portsmouth_20080830,2008-08-30,Everton,Portsmouth,2008-09,7.0,2.0,1.0,2.0,9.0,8.0,1.0,0.4,0.0,0.0,0.0,5.0,0.0,9.0,-9.0,0.0,10,12.0,0.3,1.2,1.2,0.1,10,7.0,0.2,0.4,1.4,0.3,10,0.5,1.4,10,0.3,0.6,10,7.0,1.0,2.0,0.7,13.0,6.0,5,8,1,A,0,3,7.0,10.0,0.09999999999999998,0.7999999999999999
Sunderland_vs_Man City_20080831,2008-08-31,Sunderland,Man City,2008-09,6.0,2.0,0.0,3.0,5.0,7.0,-2.0,0.4,3.0,1.0,0.0,4.0,8.0,16.0,-8.0,0.2,10,15.0,0.5,1.2,1.3,0.1,10,10.0,0.3,1.4,2.3,0.2,10,0.5,1.2,10,0.2,0.9,6,1.0,0.0,5.0,0.16666666666666666,6.0,11.0,6,8,1,A,0,3,3.0,6.0,0.2,-0.19999999999999996
Aston Villa_vs_Liverpool_20080831,2008-08-31,Aston Villa,Liverpool,2008-09,5.0,1.0,2.0,2.0,10.0,11.0,-1.0,0.2,13.0,4.0,1.0,0.0,8.0,3.0,5.0,0.8,10,14.0,0.4,2.5,1.7,0.2,10,23.0,0.7,1.5,0.8,0.5,10,0.6,2.4,10,0.4,1.2,10,0.0,4.0,6.0,0.0,7.0,16.0,6,8,1,D,0,0,-8.0,-6.0,-0.29999999999999993,1.0
Chelsea_vs_Tottenham_20080831,2008-08-31,Chelsea,Tottenham,2008-09,13.0,4.0,1.0,0.0,10.0,2.0,8.0,0.8,4.0,1.0,1.0,3.0,4.0,7.0,-3.0,0.2,10,26.0,0.8,1.7,0.4,0.6,10,10.0,0.2,1.0,1.4,0.2,10,0.7,2.0,10,0.2,1.0,10,7.0,2.0,1.0,0.7,19.0,9.0,6,8,1,D,1,1,9.0,11.0,0.6000000000000001,0.7
Blackburn_vs_Arsenal_20080913,2008-09-13,Blackburn,Arsenal,2008-09,7.0,2.0,1.0,2.0,9.0,12.0,-3.0,0.4,12.0,4.0,0.0,1.0,6.0,1.0,5.0,0.8,3,4.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.0,3,6.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,10,0.4,1.6,10,0.5,2.0,10,1.0,1.0,8.0,0.1,4.0,21.0,5,9,1,A,0,4,-5.0,-8.0,-0.3333333333333333,0.3333333333333335
Fulham_vs_Bolton_20080913,2008-09-13,Fulham,Bolton,2008-09,12.0,4.0,0.0,1.0,8.0,4.0,4.0,0.8,8.0,2.0,2.0,1.0,6.0,3.0,3.0,0.4,10,16.0,0.5,1.3,1.3,0.4,3,4.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,10,0.4,0.8,10,0.2,0.6,10,5.0,2.0,3.0,0.5,14.0,11.0,5,9,1,H,2,1,4.0,1.0,0.16666666666666669,0.30000000000000004
Liverpool_vs_Man United_20080913,2008-09-13,Liverpool,Man United,2008-09,13.0,4.0,1.0,0.0,6.0,1.0,5.0,0.8,10.0,3.0,1.0,1.0,9.0,4.0,5.0,0.6,3,7.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,10,21.0,0.6,2.1,0.8,0.4,10,0.9,2.4,10,0.6,1.9,10,1.0,1.0,8.0,0.1,3.0,13.0,5,9,1,H,2,1,3.0,0.0,0.06666666666666665,-1.1
